sent1,sent2,logits0,logits1,label
北横ii标讲了哪些重点所在,中华民族千百年来存在的绝对贫困问题何时得到解决,4.170537948608398,-4.100527286529541,0
北横ii标讲了哪些重点所在,联合党支部规范了什么劲头更足了,2.3328726291656494,-2.2111895084381104,0
北横ii标讲了哪些重点所在,村民主要经济来源于哪些地区,3.332080125808716,-3.2178080081939697,0
北横ii标讲了哪些重点所在,书记讲坛的讲难题有什么讲究,-0.03519307076931,0.05185094475746155,1
北横ii标讲了哪些重点所在,赵春容是怎么评价赵山的,2.814368963241577,-2.6618716716766357,0
北横ii标讲了哪些重点所在,新体系的建立要点是什么,2.1014750003814697,-1.8478796482086182,0
北横ii标讲了哪些重点所在,强化队伍管理有什么作用,3.4416580200195312,-3.2802951335906982,0
北横ii标讲了哪些重点所在,四个加强为什么为新时代军民融合深度发展提供了基本遵循,3.607666015625,-3.380671501159668,0
北横ii标讲了哪些重点所在,资格复审需要什么资格复审,3.536987066268921,-3.3054916858673096,0
北横ii标讲了哪些重点所在,请简述一下县委的怎样的一个事迹,2.7555315494537354,-2.6223247051239014,0
北横ii标讲了哪些重点所在,把农村建设成为广大农民的美好家园有什么意义,4.093181610107422,-3.7764065265655518,0
北横ii标讲了哪些重点所在,联合国际党支部目前已成立了多少个网格党支部,3.373520612716675,-3.217034101486206,0
北横ii标讲了哪些重点所在,实践反复证明了什么,1.7621145248413086,-1.7104741334915161,0
北横ii标讲了哪些重点所在,重孝尚贤等中华传统美德有什么作用,3.6945278644561768,-3.5295403003692627,0
北横ii标讲了哪些重点所在,中铝大厦四层多功能厅内，发生了什么事情,2.1990811824798584,-1.996708631515503,0
北横ii标讲了哪些重点所在,东北方元打造了怎样的一个社会基础,2.284865617752075,-2.1293561458587646,0
北横ii标讲了哪些重点所在,村里还在大榕树下建起什么,2.292936086654663,-2.216123580932617,0
北横ii标讲了哪些重点所在,党委等院级党组织发挥了怎样的作用,3.199164628982544,-3.062206268310547,0
北横ii标讲了哪些重点所在,丁一宇拟提名为什么,3.4911105632781982,-3.2803127765655518,0
北横ii标讲了哪些重点所在,导航会的主题活动是什么,0.6826884150505066,-0.4428873062133789,0
北横ii标讲了哪些重点所在,习近平同志强调的是什么观点,2.2680861949920654,-2.246685266494751,0
北横ii标讲了哪些重点所在,这个书籍包括哪些内容,1.042162299156189,-0.7934368848800659,0
北横ii标讲了哪些重点所在,深化办学体制改革试点的范围是什么,4.059858322143555,-3.792778491973877,0
北横ii标讲了哪些重点所在,泗阳县为什么准确把脉社区党建在城市发展中的结合点,3.318427324295044,-3.1779420375823975,0
北横ii标讲了哪些重点所在,人事争议仲裁委员会具体指导什么,3.8887083530426025,-3.6512157917022705,0
北横ii标讲了哪些重点所在,优化主渠道功能是什么,3.369884967803955,-3.0464248657226562,0
北横ii标讲了哪些重点所在,引导职业人才进行村里服务带来什么样的社会服务,4.527566432952881,-4.222171306610107,0
北横ii标讲了哪些重点所在,《习近平总书记系列重要讲话读本（2016年版））是哪一年出版的,0.6419151425361633,-0.8622302412986755,0
北横ii标讲了哪些重点所在,争当出彩先锋》中的教学活动是怎样的,2.8136541843414307,-2.1576859951019287,0
北横ii标讲了哪些重点所在,区域为什么要开展志愿服务,3.8891923427581787,-3.5815377235412598,0
北横ii标讲了哪些重点所在,无论任何时候，要牢牢坚持党的领导,3.7829792499542236,-3.5013844966888428,0
北横ii标讲了哪些重点所在,纪检监察机关对如实检举、控告的，应给予什么奖励,4.3173933029174805,-4.2097625732421875,0
北横ii标讲了哪些重点所在,「建设绿色小镇」有什么意义,2.958406686782837,-2.815546989440918,0
北横ii标讲了哪些重点所在,军区选拔基督徒支部是怎样带来的新气象的,3.6411726474761963,-3.489030599594116,0
北横ii标讲了哪些重点所在,社工离职后有什么好处,3.5313992500305176,-3.363619565963745,0
北横ii标讲了哪些重点所在,两个一百年奋斗目标，由谁共同托起,-0.10725598782300949,-0.1492069512605667,0
北横ii标讲了哪些重点所在,在干什么用钱,1.8227359056472778,-1.3218969106674194,0
北横ii标讲了哪些重点所在,深入中央纪委的监督指导是什么,4.1471405029296875,-3.764590263366699,0
北横ii标讲了哪些重点所在,中国是什么国家，加强和改进高校思想政治工作必须始终坚持社会主义办学方向,4.275467872619629,-4.063033103942871,0
北横ii标讲了哪些重点所在,面对脱贫攻坚繁重任务，麟游县把什么作为最关键的一招,3.5305545330047607,-3.3924992084503174,0
北横ii标讲了哪些重点所在,三是推进什么,0.14721417427062988,-0.5902851223945618,0
北横ii标讲了哪些重点所在,云南省实施推进暖气学校日常工作的基本原因是什么,4.211631774902344,-3.9760780334472656,0
北横ii标讲了哪些重点所在,赣江区为什么要建立社会关怀基层关怀的机制,4.373064041137695,-4.273405075073242,0
北横ii标讲了哪些重点所在,罗英华是谁说的,2.3286375999450684,-1.9301849603652954,0
北横ii标讲了哪些重点所在,党委办公厅的主要职责是什么,3.6414647102355957,-3.2490217685699463,0
北横ii标讲了哪些重点所在,在什么时候回迁居民的收入突破3000万元,3.9435150623321533,-3.8276453018188477,0
北横ii标讲了哪些重点所在,习近平总书记提出了什么论断,0.9085863828659058,-0.8533846735954285,0
北横ii标讲了哪些重点所在,王爱文强调当年是怎样的一年,1.9868080615997314,-2.1197457313537598,0
北横ii标讲了哪些重点所在,韩正教授授予了什么职务,2.9549405574798584,-2.9681684970855713,0
北横ii标讲了哪些重点所在,党的工作机关设立的目的是什么,4.004062652587891,-3.63104248046875,0
北横ii标讲了哪些重点所在,上级部门为什么注重考核，干得怎么样是一码事,3.3378210067749023,-2.9378952980041504,0
北横ii标讲了哪些重点所在,学习贯彻还不同程度地存在什么问题,1.931457757949829,-1.6249662637710571,0
北横ii标讲了哪些重点所在,四个伟大，彰显着什么,1.816564679145813,-1.8389493227005005,0
北横ii标讲了哪些重点所在,红卫任何及时传递瑶族村寨屋外污水横流、屋内锅碗瓢盆乱丢的现状得到了极大改善,3.6245124340057373,-3.5004794597625732,0
北横ii标讲了哪些重点所在,党组其他成员主要由谁担任,3.7443881034851074,-3.443678617477417,0
北横ii标讲了哪些重点所在,民意表达要怎么确定民主表达的真实性和有效性,3.4388320446014404,-3.0921547412872314,0
北横ii标讲了哪些重点所在,社会团体在中国有什么样的存在,2.5940349102020264,-2.3507697582244873,0
北横ii标讲了哪些重点所在,校（院）委会由谁任命,3.7674241065979004,-3.3544251918792725,0
北横ii标讲了哪些重点所在,学员们都放下架子、沉下身子，到群众中去做什么,3.05377459526062,-2.7130939960479736,0
北横ii标讲了哪些重点所在,王永志在什么方面作了示范,0.7211495041847229,-0.5311824083328247,0
北横ii标讲了哪些重点所在,什么是陶蜂实验室,3.449836015701294,-3.06358003616333,0
北横ii标讲了哪些重点所在,党的各级纪律检查机关要加强什么,3.7848527431488037,-3.4289324283599854,0
北横ii标讲了哪些重点所在,马克思、恩格斯如何看待意识形态的发展现状,3.8181982040405273,-3.831453323364258,0
北横ii标讲了哪些重点所在,为什么会发生深刻变化,3.135220766067505,-2.876375913619995,0
北横ii标讲了哪些重点所在,整整一周，家里的小吃吃什么,2.8367269039154053,-2.5889110565185547,0
北横ii标讲了哪些重点所在,金牛黄金金矿有什么作用,2.9206454753875732,-2.7259652614593506,0
北横ii标讲了哪些重点所在,海柏路街道有哪些项目,1.6755062341690063,-1.5654572248458862,0
北横ii标讲了哪些重点所在,邓小平同志提出了什么样的道路,2.2058827877044678,-2.240732431411743,0
北横ii标讲了哪些重点所在,划转部分国有资本充实社会保障基金的目的是什么,4.2907633781433105,-3.957000255584717,0
北横ii标讲了哪些重点所在,德阳路街道的建设项目有哪些,0.7200708389282227,-0.7235122323036194,0
北横ii标讲了哪些重点所在,下一步高新区将依托互联网企业第二总部优势成立光谷互联网行业协会的优势是什么,4.2783026695251465,-4.047146797180176,0
北横ii标讲了哪些重点所在,强军时间表愈益精准，哪个方面会愈益清晰,1.2051117420196533,-1.2991622686386108,0
北横ii标讲了哪些重点所在,上级机关的文件必要时抄送到什么地方,3.2542836666107178,-2.784102439880371,0
北横ii标讲了哪些重点所在,处理好长远与长远的关系，是处理好什么关系,2.268847942352295,-2.000269889831543,0
北横ii标讲了哪些重点所在,录用特殊职位的公务员经谁批准,3.4645133018493652,-2.9533169269561768,0
北横ii标讲了哪些重点所在,什么是型号试验队,2.189401626586914,-1.866721749305725,0
北横ii标讲了哪些重点所在,苏区精神是什么,1.7398713827133179,-1.4928158521652222,0
北横ii标讲了哪些重点所在,国家科技计划项目采用怎样的方式,3.825608015060425,-3.6172330379486084,0
北横ii标讲了哪些重点所在,对象山，有什么注重的地方,-1.692517638206482,1.4704293012619019,1
北横ii标讲了哪些重点所在,新征程，不寻常，走过的道路多辉煌每天清晨或傍晚，走在江岸区的大街小巷，时常能听到什么,3.2270312309265137,-2.9687862396240234,0
北横ii标讲了哪些重点所在,中国声音在世界影响力的重要性是,3.3363912105560303,-3.134101152420044,0
北横ii标讲了哪些重点所在,西岗区委为什么要求在职党员进社区发挥作用,4.30635404586792,-4.0135579109191895,0
北横ii标讲了哪些重点所在,党委（党组）书记如何做好分管领域党内法规执行直接责任,4.521641731262207,-4.0678253173828125,0
北横ii标讲了哪些重点所在,《中外交通管理条例》中对于社会保持联合纪律的处理是怎样的,2.5505359172821045,-2.4769527912139893,0
北横ii标讲了哪些重点所在,精准定位，有什么作用,-0.39843714237213135,0.20665596425533295,1
北横ii标讲了哪些重点所在,当今时代，人们更倾向于采用什么方式和平解决冲突和争端,3.5326383113861084,-3.4436631202697754,0
北横ii标讲了哪些重点所在,把干部的德放在首要位置，是什么,3.558844804763794,-3.3272149562835693,0
北横ii标讲了哪些重点所在,青年干部在实践锻炼中有什么成长,4.045514106750488,-3.6862075328826904,0
北横ii标讲了哪些重点所在,社区为什么要推进清水湾花园小区的新的业主委员会,3.395599126815796,-3.231555700302124,0
北横ii标讲了哪些重点所在,非公党建初步形成了什么样的非公党建工作格局,3.8168909549713135,-3.429847478866577,0
北横ii标讲了哪些重点所在,吉泰阳光花园小区的总人口有多少,3.9046928882598877,-3.8703410625457764,0
北横ii标讲了哪些重点所在,中国划时代的中国软体铸造场,3.2483065128326416,-2.900517702102661,0
北横ii标讲了哪些重点所在,为什么说军的性质决定军队的初心,1.6884559392929077,-1.5091654062271118,0
北横ii标讲了哪些重点所在,该镇有什么经验,2.0538370609283447,-1.825844407081604,0
北横ii标讲了哪些重点所在,近年来，慈溪市全面实施上林英才计划，引进的人才有多少人,3.871363401412964,-3.805941104888916,0
北横ii标讲了哪些重点所在,安全的建设为什么促进了安全,2.5528194904327393,-2.192904472351074,0
北横ii标讲了哪些重点所在,湖南湖南湖南镇每年表彰10个左右基层基础工作成效明显的县市区是怎么样的,3.5245354175567627,-3.2768704891204834,0
北横ii标讲了哪些重点所在,李浩的眼睛一眨不眨，什么变化,2.7947652339935303,-2.7007038593292236,0
北横ii标讲了哪些重点所在,让-路易-菲利斯·马克斯·弗兰德利近25年以来主要研究什么,3.839508295059204,-3.826141357421875,0
北横ii标讲了哪些重点所在,浙江省实验中学有哪些基本建设,2.516883611679077,-2.5558950901031494,0
北横ii标讲了哪些重点所在,什么是持续推进改革的重要因素,2.891632318496704,-2.823248863220215,0
北横ii标讲了哪些重点所在,说起新搬进的老年公寓，黄胜宗赞不绝口。他说了搬进的老年公寓的原因是什么,2.80584979057312,-2.696526527404785,0
北横ii标讲了哪些重点所在,什么是永久的重大政治任务,2.511401414871216,-2.409097909927368,0
北横ii标讲了哪些重点所在,么好处,1.3411228656768799,-1.0046755075454712,0
北横ii标讲了哪些重点所在,中建二局承建的南京丁家庄二期保障房项目荣获了什么奖项,3.589620590209961,-3.4679431915283203,0
北横ii标讲了哪些重点所在,在一次主题党日活动现场，有谁抛出了问题,3.4329025745391846,-3.376032829284668,0
北横ii标讲了哪些重点所在,十九大报告明确指出了什么,0.4490989148616791,-0.7029626965522766,0
北横ii标讲了哪些重点所在,中央企业直属企业（单位）党建工作的核心是什么,3.9884188175201416,-3.656399965286255,0
北横ii标讲了哪些重点所在,谁对安德森的评价是,3.1166391372680664,-3.0239040851593018,0
北横ii标讲了哪些重点所在,王永志在什么方面汲取精神力量,3.5163779258728027,-3.5807251930236816,0
北横ii标讲了哪些重点所在,最大的短板是什么,1.5166975259780884,-1.298606038093567,0
北横ii标讲了哪些重点所在,一、各级组织人事部门做好什么工作,3.356421709060669,-3.0101499557495117,0
北横ii标讲了哪些重点所在,该奖项着力解决什么问题,3.4098689556121826,-3.165099859237671,0
北横ii标讲了哪些重点所在,与产业应用结合紧密的项目有什么意义,1.966668725013733,-2.0925819873809814,0
北横ii标讲了哪些重点所在,马自强为什么肩负着神圣而光荣的使命,3.7346951961517334,-3.553863048553467,0
北横ii标讲了哪些重点所在,为什么要制定条例,2.1632659435272217,-1.9082664251327515,0
北横ii标讲了哪些重点所在,云南省实验室有何作用,3.5558950901031494,-3.3422048091888428,0
北横ii标讲了哪些重点所在,落水儿童的母亲陈女士的母亲陈女士牺牲了什么,3.8114473819732666,-3.63651967048645,0
北横ii标讲了哪些重点所在,拉什德? 丁? 阿萨德说，作为联合国安理会常任理事国，中国积极参与国际维和、亚丁湾护航、人道主义救援任务的原因是什么,3.86460280418396,-3.8645098209381104,0
北横ii标讲了哪些重点所在,要把党的领导贯穿一切工作的全过程，进行实兵演习、实弹射击、抢险救灾等都及时传达谁的意见,4.1348676681518555,-3.5401549339294434,0
北横ii标讲了哪些重点所在,他们实际上追求什么道路,2.6679604053497314,-2.4139888286590576,0
北横ii标讲了哪些重点所在,还需良好的道德规范引领农村社会风气的转变。盾盾解决了，什么会导致矛盾解决,3.921481132507324,-3.716214895248413,0
北横ii标讲了哪些重点所在,2014年2月发布什么意见,1.7566038370132446,-1.605247139930725,0
北横ii标讲了哪些重点所在,洪兴社是如何评价曾二高中的真理的,3.3125174045562744,-3.5019915103912354,0
北横ii标讲了哪些重点所在,为什么红豆60年以后，红豆姓黄、白云和云南县人，一般由谁继承,3.8840768337249756,-3.8250553607940674,0
北横ii标讲了哪些重点所在,该奖励奖励的职能是什么,3.1936004161834717,-3.0855484008789062,0
北横ii标讲了哪些重点所在,主要矛盾是什么,0.503100574016571,-0.466497004032135,0
北横ii标讲了哪些重点所在,万山区以什么为重点，打破了条块分割的传统党建工作体制,2.014603614807129,-1.837436318397522,0
北横ii标讲了哪些重点所在,在这个问题上，人们应该怎么做,2.7523276805877686,-2.4639739990234375,0
北横ii标讲了哪些重点所在,他再三强调了什么,-0.08458631485700607,0.09719641506671906,1
北横ii标讲了哪些重点所在,为什么说服务务实验室的出现，越南科学创新能力提升不但容易被视为美国中国大陆持续不断拓展和融合，而且有助于推进进步的中国关系,3.3104302883148193,-3.3954126834869385,0
北横ii标讲了哪些重点所在,在深化制度理论研究中增什么,2.5702452659606934,-2.4863786697387695,0
北横ii标讲了哪些重点所在,2018年新一届村两委换届选举中，哪些人当选为村两委委员,3.1186838150024414,-2.904918670654297,0
北横ii标讲了哪些重点所在,名额最小范围的职位可以怎么填报,3.425919771194458,-2.9464752674102783,0
北横ii标讲了哪些重点所在,作为世界上最大的政党，大就要有什么大的难处,2.8438804149627686,-2.6771721839904785,0
北横ii标讲了哪些重点所在,为什么红豆情文化、共同富裕、实现中国梦,3.751354932785034,-3.831598997116089,0
北横ii标讲了哪些重点所在,浙江继续延伸服务链做出了哪些方面的工作部署,0.6844750642776489,-1.0543879270553589,0
北横ii标讲了哪些重点所在,法治信仰坚实是什么,3.4120934009552,-3.0922791957855225,0
北横ii标讲了哪些重点所在,厦门大学培育的学生有什么样的特点,3.5529274940490723,-3.3817944526672363,0
北横ii标讲了哪些重点所在,学校代表会有何作用,2.674485921859741,-2.484628200531006,0
北横ii标讲了哪些重点所在,严禁泄露干部的哪些信息,2.649041175842285,-2.4530093669891357,0
北横ii标讲了哪些重点所在,谁如何说服服务员公司的初衷,3.245163679122925,-2.916944980621338,0
北横ii标讲了哪些重点所在,李义锐主动为巴籍工人提供什么指导,3.5222651958465576,-3.6035568714141846,0
北横ii标讲了哪些重点所在,破得" 坚实实" 哪些难题,-1.2540571689605713,0.9674064517021179,1
北横ii标讲了哪些重点所在,mexx的线上打卡管理方式是怎样的,3.2814695835113525,-2.851633310317993,0
北横ii标讲了哪些重点所在,把严守党的政治纪律和政治规矩作为立身之本，是什么,4.183549880981445,-3.949091911315918,0
北横ii标讲了哪些重点所在,高校党建融入思政课的重要内涵是什么,4.023102283477783,-3.6038713455200195,0
北横ii标讲了哪些重点所在,金花镇培植典型的有什么做法,3.7374746799468994,-3.5011935234069824,0
北横ii标讲了哪些重点所在,花儿与爱菊集团有着类似困境的非公企业还有不少,3.490771770477295,-3.67010760307312,0
北横ii标讲了哪些重点所在,周海江谈到他早年在大学读经济管理专业时，曾经什么的崇拜者,2.969351053237915,-2.9844372272491455,0
北横ii标讲了哪些重点所在,三年来有多少人参加了社工任职资格培训,3.8687238693237305,-3.622856378555298,0
北横ii标讲了哪些重点所在,军事文艺功不不可没的原因是什么,2.4431774616241455,-2.2357633113861084,0
北横ii标讲了哪些重点所在,南环城公路拓宽改造项目有什么,1.003782033920288,-0.9619820713996887,0
北横ii标讲了哪些重点所在,如下一届党代表大会提前或者延期举行，其代表任期是如何时,2.455040216445923,-2.1938424110412598,0
北横ii标讲了哪些重点所在,严格控制机构编制，坚持有些什么样的原则,3.4774816036224365,-3.3675336837768555,0
北横ii标讲了哪些重点所在,关爱和收留返乡农民工的事迹是什么,4.207866668701172,-3.8785932064056396,0
北横ii标讲了哪些重点所在,干好好这个事业的要求是什么,3.6766178607940674,-3.3463428020477295,0
北横ii标讲了哪些重点所在,什么是夏格庄镇整合十类人员,3.433419942855835,-3.4364850521087646,0
北横ii标讲了哪些重点所在,今天的人类社会又处在什么时代,3.526165723800659,-3.2957160472869873,0
北横ii标讲了哪些重点所在,党的工作机关有什么作用,3.4380862712860107,-3.0234909057617188,0
北横ii标讲了哪些重点所在,党校（行政学院）科研工作和决策咨询工作应当面向社会，加强与什么地方之间的合作和交流,4.69822883605957,-4.328367233276367,0
北横ii标讲了哪些重点所在,市里做了什么,-0.5777914524078369,0.29746586084365845,1
北横ii标讲了哪些重点所在,刚开始弄大棚什么也不懂，党员怎么做,2.946394681930542,-2.5140955448150635,0
北横ii标讲了哪些重点所在,能人书记在姜山镇还有许多,3.212540626525879,-2.9014251232147217,0
北横ii标讲了哪些重点所在,围绕瀛洲书记论坛什么时候举办,2.7912466526031494,-2.5813584327697754,0
北横ii标讲了哪些重点所在,ist建设和推进的目标是什么,1.8119972944259644,-1.6359943151474,0
北横ii标讲了哪些重点所在,禾富集团的一干干了多久,2.7529420852661133,-2.5570759773254395,0
北横ii标讲了哪些重点所在,村级民主决策的程序是什么,4.287267684936523,-3.913409948348999,0
北横ii标讲了哪些重点所在,十六年来，公司党员服务队有多少支,3.607588291168213,-3.597346305847168,0
北横ii标讲了哪些重点所在,什么是全面从严治党的有效机制,3.7676966190338135,-3.44480562210083,0
北横ii标讲了哪些重点所在,小高雄在学校期间如何形成了学校园园基督徒大联盟学员们的共识,2.054267644882202,-1.9125465154647827,0
北横ii标讲了哪些重点所在,王永志要抓实什么,2.3330228328704834,-2.1818463802337646,0
北横ii标讲了哪些重点所在,对经济欠发达、财政收入规模小的乡镇可以积极探索试行由县财政统一管理其财政收支的办法,3.561530113220215,-3.1537115573883057,0
北横ii标讲了哪些重点所在,海南省委书记陈一萍坚持什么样的观点,3.862661123275757,-3.917696237564087,0
北横ii标讲了哪些重点所在,我们将依据什么条例来对外出军人,2.9224464893341064,-2.855318069458008,0
北横ii标讲了哪些重点所在,在全国，对什么督战实施挂牌督战,1.6841708421707153,-1.6151378154754639,0
北横ii标讲了哪些重点所在,十九大报告中将基本实现现代化的时间是,3.13903546333313,-2.785010814666748,0
北横ii标讲了哪些重点所在,触犯刑律的行为是什么,3.64642333984375,-3.4594476222991943,0
北横ii标讲了哪些重点所在,作者在荆栋的微信中发现了什么,2.296396493911743,-2.0826220512390137,0
北横ii标讲了哪些重点所在,金鹰会提出的新形式对当地有什么要求,3.063037157058716,-2.87367844581604,0
北横ii标讲了哪些重点所在,从干部下的情况看，干部有什么原因,2.8623149394989014,-2.5644941329956055,0
北横ii标讲了哪些重点所在,中国共产党人依靠学习走到今天，是如何实现的,3.6172544956207275,-3.5213191509246826,0
北横ii标讲了哪些重点所在,海克·劳芬伯格·海默是如何评价这一场会的,3.040083646774292,-3.1830861568450928,0
北横ii标讲了哪些重点所在,资料表明，乐从镇农村党员队伍结构不合理吗,4.207291126251221,-4.073495388031006,0
北横ii标讲了哪些重点所在,社区是针对什么儿童的特点和问题,3.5285427570343018,-3.232534646987915,0
北横ii标讲了哪些重点所在,当他4年前帮助儿子张珩填报高考志愿时，选择了哪个专业,3.8287675380706787,-3.6020283699035645,0
北横ii标讲了哪些重点所在,沉默是哪位队员留给记者最深的印象,2.0938165187835693,-1.791638731956482,0
北横ii标讲了哪些重点所在,我们党的根本宗旨是什么,3.828258752822876,-3.7288904190063477,0
北横ii标讲了哪些重点所在,《马克思之音》的品格和力量这是什么,3.760329484939575,-3.698915719985962,0
北横ii标讲了哪些重点所在,谁接受了此案的侦察总金额6.5亿余元,3.1367666721343994,-2.864555597305298,0
北横ii标讲了哪些重点所在,2020年11月28日，由学习时报社主办的第二届新时代民营企业党建经验交流会在哪里举行,2.8897881507873535,-2.7768869400024414,0
北横ii标讲了哪些重点所在,司限公司为什么开展全员公开承诺活动,3.449321985244751,-3.242738723754883,0
北横ii标讲了哪些重点所在,坚持什么样的理论武装和实践锻炼,2.957569122314453,-2.7092130184173584,0
北横ii标讲了哪些重点所在,互联网企业人员为什么不容易,4.144265174865723,-3.6769979000091553,0
北横ii标讲了哪些重点所在,社区党支部成立成立6个红色工作队，成立有几个红色工作队,2.5484182834625244,-2.2923107147216797,0
北横ii标讲了哪些重点所在,什么是充分利用各种重大节假日,2.2264323234558105,-1.9400509595870972,0
北横ii标讲了哪些重点所在,非受灾地区各级党组织和党员干部要怎么做,3.7958014011383057,-3.534203290939331,0
北横ii标讲了哪些重点所在,高校应逐步剥离不属于自己的职责，做出了怎样的功能,3.9377503395080566,-3.6823747158050537,0
北横ii标讲了哪些重点所在,中国有哪些地方的党员素质越来越密,3.5012624263763428,-3.4169509410858154,0
北横ii标讲了哪些重点所在,籍贯填写本人的祖居地是什么意思,3.3515257835388184,-3.2408812046051025,0
北横ii标讲了哪些重点所在,什么是社区工作者亮身份、亮标准、亮承诺,3.896254062652588,-3.575084924697876,0
北横ii标讲了哪些重点所在,会议议题确定前，要征询委员的意见吗,1.4420043230056763,-1.4439250230789185,0
北横ii标讲了哪些重点所在,军训校基本上讲到了什么,-2.2155702114105225,1.8969992399215698,1
北横ii标讲了哪些重点所在,海南省委书记陈一萍认为提高政治站位的要点,3.619450569152832,-3.5715324878692627,0
北横ii标讲了哪些重点所在,蒋昌忠是什么学历,3.0517308712005615,-2.9182827472686768,0
北横ii标讲了哪些重点所在,这百多年的奋斗目标，是我们党的第二个一百年的奋斗目标,1.1135731935501099,-1.167539119720459,0
北横ii标讲了哪些重点所在,成立自管委的村庄，基本建立了什么制度,3.564276695251465,-3.350545644760132,0
